AK Perera,22.47111111,109.1144444
AK Sahoo,21.5,111.528
AK Sarkar,0,212.5
AK Thakur,0,0
AK Tyronne,8.6,93.475
Akash Sudan,0,0
Akash Verma,14,89.36
Akbar Badshah,16.3725,110.5775
Akbar0ur0Rehman,12.49714286,98.26857143
Akhtar Ayub,0.25,16.665
AKKY Lanka,13.232,99.38
Akshat R Pandey,10.75,116.21
AL Davies,10.52333333,102.1966667
AL Dodson,21,101.9
AL Fekete,0,33.3325
AL Hughes,9.035,93.82
AL Kumar,13,92.85
AL Menaria,16.574,113.212
AL Ndhlovu,4.375,28.8075
AL Phehlukwayo,7.053333333,88.93
AL Seleka,3.932,58.392
Al0Amin,17.915,113.83
Al0Amin Hossain,4.3,53.332
Alamgir Khan,0,180
Alauddin Babu,11.4375,83.2075
Alex J Jones,2.25,25
Ali Abbas,0,0
Ali Ahmed,0,0
Ali Asad,30.5,91.02
Ali Asghar,0,75
Ali Azmat,28.79,120.3675
Ali Haider,8,55.38
Ali Khan,17.3875,101.20125
Ali Moazzam,0.333333333,5.553333333
Ali Mudassar,4,133.33
Ali Murtaza,0,0
Ali Rafiq,0,0
Ali Raza,14.5,56.3675
Ali Sarfraz,15.825,111.575
Ali Shan,6.7,131.185
Ali Talpur,0,183.33
Ali Waqas,25.358,104.382
Alleyn Prospere,5,71.42
Almar Afridi,9,72
Alok Kapali,20.048,95.232
AM Ali,15,125
AM Amla,21.91333333,94.02
AM Baig,21,84
AM Blignaut,23.8,123.95
AM Bloch,0,0
AM Brooker,10.5,45.65
AM Dabas,9,72
AM Ellis,17.69111111,121.5166667
AM Guruge,1,53.03
AM Hegde,23.33,118.64
AM Hicks,0,0
AM Lilley,7.33,144.1525
AM Makda,4.75,153.025
AM Manyumwa,5.5,87.31333333
AM Maposa,0,30.555
AM McCarthy,6.25,106.25
AM Muller,38,105.55
AM Nayar,22.78777778,122.4788889
AM Northcote,14.925,86.435
AM Phangiso,7.062222222,103.6688889
AM Rahane,25.62,107.3033333
AM Rossington,16.91833333,129.9583333
AM Salvi,0,23.18666667
AM Samad,19.6,103.71
AM Sodumo,16.372,138.946
AMA Dewar,10.2,110.86
Amad Butt,0,104.285
Amarjeet Singh,5.7,125.554
AMCM de Silva,0,0
Ameer Khan,11,137.5
AMI Sheikh,14.5,180.765
Amin0ur0Rehman,26.33,136.78
Amir Ali,16.15333333,131.7433333
Amir Hamza,2,31
Amir Khan,4,133.33
Amit Kumar,3.1,57.58
Amit Mishra,0,130.3
Amit Verma,12.01333333,83.94833333
Amit Yadav,14.42,146.184
Amitoze Singh,20.20333333,125.6
Amjad Ali,27.415,101.1275
Amjad Gul,12.5,108.69
Amjad Javed,12.572,116.47
Amjad Waqas,4,73.21
AML Perera,2.2,120.73
Ammar Ali,8,76.19
Ammar Hasan,0,0
Ammar Mahmood,17.165,85.77
Amrinder Singh,0.5,9.09
AN Ahmed,9.895,137.59125
AN Chauhan,5.25,73.2525
AN Cook,21.62857143,98.55857143
AN Fulper,17.5,121.32
AN Garhwal,15.275,149.525
AN Ghosh,16,97.856
AN Kervezee,18.58714286,107.12
AN Nanayakkara,14.15,102.68
AN Petersen,27.05777778,119.14
AN Yadav,36.33,98.19
Anamul Haque,26.5175,117.195
Anand Rajan,2.2,36.666
Anand Singh,13.25,120.05
Anas Khan,0,37.5
Anirudh Singh,15.5,100
Anisur Rahman,6,37.5
Ankit Sharma,9.558571429,106.1914286
Ankit Tiwari,11,59.45
Ankur Sharma,1,33.33
Anmolpreet Singh,14,100
ANPR Fernando,2.5,35.71
Ansar Javed,22.25,92.7075
Anshuman Rath,18.285,85.915
Anurag Singh,0,0
Anureet Singh,3.3325,30.875
Anwaar Hafeez,13,56.52
Anwar Ahmed,0,0
Anwar Ali,16.57125,141.5625
AO Bandy,11.08,81.31
AO Suji,5.5,51.315
AO Thomas,1,25
AP Agathangelou,12.95,112.72
AP Bais,6.0625,70.8975
AP Chopra,2,36.36
AP Devcich,24.805,122.6225
AP Dole,17,154.54
AP Ghosh,20.5,100
AP Majumdar,17.52,95.3475
AP McLaren,19.28714286,85.5
AP Palladino,6.833333333,88.07666667
AP Revandkar,0,0
AP Richardson,0,0
AP Rouse,6.1,58.65
AP Singh,8.665,65.585
AP Tare,25.27142857,122.7
AP Yadav,4.5,50
APR Gidman,16.30125,105.29125
Aqeel Anjum,23.73142857,108.3442857
Aqib Javed,3.75,55.95
AR Adams,17.36,145.7533333
AR Bawne,16.466,90.708
AR Beadle,7,100
AR Berenger,12.75,75
AR Bhati,0,0
AR Cusack,9.798571429,139.5914286
AR Ford,0,0
AR Gupta,16.375,118.205
AR Holder,28.77,100.1725
AR Keath,7.666666667,80.47333333
AR Kumar,8.75,90.05
AR Lamb,0,0
AR McBrine,5.333333333,41.02333333
AR Nurse,16.88,107.6542857
AR Pandey,0,0
AR Patel,19.1925,148.7475
AR Sarangi,16.27666667,93.41333333
AR Singh,14,100
AR Swanepoel,18.81625,118.41375
AR White,17.898,91.186
AR Yadav,1,33.33
Arafat Salahuddin,0,161.53
Arafat Sunny,6.142857143,94.9
Arfan Haider,23,106.62
Arif Reza,9.5,105.55
Ariful Haque,8.82,83.9625
Arindam Das,83,83.83
Armaghan Elahi,0.5,50
Arman Hossain,14,140
ARN Lesmond,7.5,83.33
ARPS Chauhan,9.25,62.81
ARS Silva,22.96,74.5
Arsal Sheikh,1,33.33
Arsalan Arif,12,109.09
Arsalan Qadir,0,0
Arshad Ali,15.5,193.75
Arun Lal,19.41,94.41833333
AS Dean,3.75,63.885
AS Desai,6.123333333,52.34333333
AS Hansra,19.24,97.99333333
AS Jaggernauth,0,0
AS Jain,1,33.33
AS Joseph,5,35.71
AS Joshi,23.33,112.9
AS Karambelkar,7.415,107.2725
AS Kuila,0,0
AS Kushwah,0,0
AS Kyobe,17.93666667,93.01333333
AS Lamba,32.3875,106.79
AS Luseno,0,0
AS Miller,0,0
AS Naidu,21.77666667,104.95
AS Patel,0,0
AS Polonowita,30.33,122.97
AS Rajpoot,0,8.3325
AS Raut,16.506,112.854
AS Roy,11.04,75.815
AS Sarkar,3,83.33
AS Silva,6.33,100
AS Singhvi,0,87.5
AS Sinha,15.54,94.926
AS Tiwari,0,0
AS Verma,17,106.25
AS Yadav,19.8875,116.5275
ASA Perera,11.165,78.505
Asad Afridi,17.75,84.465
Asad Ali,0.75,49.99875
Asad Baig,30.4,104.82
Asad Shafiq,23.73333333,107.7944444
Asad Zarar,0,0
Asadu Seiga,9.5,91.665
Asadullah Sumari,12,92.3
Asghar Stanikzai,25.15833333,98.275
Ashar Zaidi,33.075,134.025
Ashfaq Ahmed,9.333333333,69.04666667
Ashish Yadav,21.97,131.2366667
Ashutosh Singh,8,80
Ashwin Das,0,0
Asif Afridi,15.24,172.878
Asif Ahmed,18.18333333,93.68666667
Asif Ali,22.30181818,118.59
Asif Ashfaq,0,0
Asif Babar,39,144.48
Asif Hasan,0,44.44
Asif Hussain,22.1625,113.27
Asif Khan,18.25,112.67
Asif Raza,29.05428571,112.8328571
Asif Zakir,40,102.37
Asim Khurshid,6.66,66.66
Aslam Sattar,0,0
AT Rayudu,28.33875,127.91
AT Rehman,5.5,57.89
Ata0ur0Rehman,6,37.5
Ataullah,4.375,44.165
Atif Ashraf,14,133.33
Atif Jabbar,0.33,11.11
Atif Maqbool,2.3,45.722
AU Rashid,15.99222222,103.6133333
AUK Pathan,19.70714286,136.4414286
AV Kolhar,15.33,127.02
AV Lalcheta,7.5,104.2933333
AV Suppiah,16.706,110.608
AV Ubarhande,30.838,108.354
AV Vasavada,27.165,99.2275
AV Wankhade,21.996,116.16
Avinash Yadav,4.333333333,69.44
AVL Madushan,4,85.71
AVS Nikethana,60.33,125.69
AW Ekanayake,25,111.11
AW Gale,25.2775,116.385
AW Hawkins0Kay,9,84.37
AW Mathieson,2.25,42.1425
AW O'Brien,10.09428571,99.2
AW Robinson,17.125,126.31
Awais Alam,0,150
Awais Dogar,5,41.66
Awais Khan,3,42.85
Awais Zia,21.94,128.8311111
Awal Khan,10.2,75
AWL Silva,12,133.075
AWR Barrow,0,89.47
AWR Smith,9.5,95.845
AY Patel,3,75
Ayan Khan,0,0
Ayaz Jamali,11.132,76.82
Ayaz Khan,0,0
Ayaz Tasawwar,17.466,84.556
AZ Lees,24.48,115.94
Azam Hussain,3.628888889,65.31666667
Azam Jan,1.66,62.5
Azam Khan,8.25,72.115
Azeem Ghumman,24.01,109.8957143
Azeem Rafiq,10.59375,81.0125
Azhar Abbas,0,600
Azhar Ali,21.80888889,105.6511111
Azhar Attari,0,0
Azhar Mahmood,27.88,132.3777778
Azharullah,0,48.332
Azizullah,2,33.33333333
AZM Dyili,23.56,92.378
B Akhil,13.79,145.9575
B Aparajith,23.515,97.1375
B Arun Kumar,0,0
B Ayyappa,11.97,98.73666667
B Barnard,33.27666667,143.1666667
B Bhandari,8.663333333,79.86
B Cachopa,26.18833333,108.1283333
B Casson,0,0
B Chipli,20.948,118.148
B Dial,10.25,89.39
B Fernando,4.165,69.5
B Geeves,20.72,131.9833333
B Indrajith,20.84333333,108.7833333
B Katsande,0,0
B Kerr,9.75,70.12
B Kumar,9.842857143,99.17428571
B Kynman,3,54.54
B Laughlin,3.575,62.4425
B Lee,13.01875,131.12125
B Loomba,8.5,242.85
B Masaba,3.25,49.2
B Mavuta,19,135.71
B Mlambo,15.4,121.71
B Mohanty,1.333333333,44.44333333
B Moses,10.0825,55.8925
B Mugochi,6,59.61333333
B Musoke,13.25,77.06
B Palekar,0,0
B Regmi,8.8325,73.5025
B Staddon,11.58,71.46
B Stanlake,0,0
B Sudhakar,6.125,88.3325
B Sumanth,33.9375,101.965
B Veer,0,0
B Vivek Singh,22.69,111.84
B Williams,0,133.33
B Zuiderent,19.625,90.79
BA Bhatt,6,172.775
BA Carse,1,50
BA DeFreitas,3,50
BA Godleman,13.93333333,94.555
BA Hutton,0,133.33
BA Knowles,7,190
BA Parchment,9.5,107.475
BA Raine,19.66666667,108.8166667
BA Stokes,25.5,132.9771429
Babar Ali,11.415,52.9475
Babar Azam,59.822,113.664
Babar Hayat,22.502,112.182
Babar Khan,8.5,154.54
Babar Naeem,17.64833333,127.6666667
Babar Rehman,13,90
Baber Khan,9.25,90.24
BAC Howell,23.70666667,119.7866667
Baltej Singh,0,0
Bandeep Singh,21.59666667,111.6433333
Bashir Shah,6.75,75.92
Basil Thampi,0,0
BAW Mendis,5.238888889,71.07777778
Bazid Khan,16.53,85.44
BB Chari,17.8,78.42
BB McCullum,32.56222222,138.9855556
BB Mosena,5.9,38.752
BB Roy,4.083333333,64.67666667
BB Samantray,17.815,112.69375
BB Sanjeewa,15.375,74.79
BB Sran,5.666666667,114.2833333
BBB Yearwood,4.5,90
BBJ Griggs,12.22,71.13333333
BBJL Perera,8.66,104
BC Brown,11.7475,102.6825
BC de Wett,24.90333333,96.99
BC Fortuin,9.72,123.4366667
BC Hiini,1,50
BC Lara,33,115.11
BC Stephney,1,50
BC Thomas,22,102.88
BC van Schalkwyk,6.5,46.425
BCJ Cutting,20.03,166.14
BD Cotton,5,74.54333333
BD Lingwal,0,0
BD Snijman,22.6025,117.5075
BD Solanki,2,66.66
BD Thaker,27.41666667,120.05
BD Walters,5.36,40.05666667
BDH Stevens,13.5,81.81
BE Hefford,0,0
BE Hendricks,1.416666667,35.53833333
BE McGain,0,46.666
BE Scott,15.34428571,143.4814286
BE Young,6,40
Behram Khan,16.5,84.61
BEW McCord,0,0
BF Smith,23.71,118.375
BG Barnes,29.125,90.495
BG Drew,9.4,104.088
BG McDonald,0,0
BGF Green,0,92.3
BHN Howgego,2,68.75
Bhupinder Singh,1,12.5
BI Louw,12.414,83.37
Bilal Asif,28.21,139.77
Bilal Irshad,22.5,47.87
Bilal Khan,0,50
Bilal Khilji,14.625,81.46
Bilal Munir,1.33,26.66
Bilal Shah,23,215.62
Bilawal,0,0
Bilawal Bhatti,12.476,118.686
Bilawal Iqbal,0,0
Bipul Sharma,18.81375,120.0325
Bishawnath Halder,0,80
Bismillah Khan,23.93428571,118.64
BJ Arnel,2.785714286,42.57
BJ Bess,0,0
BJ Crook,16.2,102.53
BJ Diamanti,23.15,140.9642857
BJ Dwarshuis,4.333333333,50
BJ Haddin,24.32777778,130.5044444
BJ Hodge,34.18777778,127.3055556
BJ McCarthy,1,40
BJ Pelser,48.4025,116.0975
BJ Phillips,5.57,92.38
BJ Rohrer,22.71666667,115.6522222
BJ Small,7.0625,95.66
BJ Taylor,5.25,42
BJ Thakkar,0,0
BJ Watling,31.90428571,111.1557143
BJ Wright,13.18125,90.38875
BJ Young,5.75,127.2075
BJM Scott,15.414,100.576
BK Ipson,16,133.33
BKEL Milantha,23.19,131.64
BKG Mendis,24.1,128.595
BL Barends,17.33333333,88.73333333
BL Bennett,12.61,107.9
BL D'Oliveira,20.174,141.23
BL Panda,8.5,85.795
BL Reddy,7,116.66
BM Ashkenazi,0,0
BM Brown,10,111.11
BM Chapungu,22.216,108.916
BM Chauhan,18.125,98.82
BM Dolley,0.4,37.726
BM Duckett,17.716,134.528
BM Edmondson,0.932,16.902
BM Scholtz,4.902857143,77.28285714
BM Scullard,3.5,57.14
BM Shafayat,14.375,103.055
BM Wheeler,2.95,78.92
BMAJ Mendis,23.07333333,118.9977778
BMB Ekanayake,13,88.63
BMDK Mendis,0.333333333,8.333333333
BMK Patton,12.5,108.69
BMRNB Ratnayake,33,116.47
BMTT Mendis,14.25,100
BN Cooper,24.1725,116.1775
BN Jadeja,4,57.14
BN Shushu,0,0
BO Coad,0.5,58.33
BOP Fernando,16.3,108.49
BP Baria,0,0
BP Martin,8.833333333,97.08333333
BP Nash,10.75,51.51
BP Rodden,12,85.71
BP Sandeep,16.88666667,127.4733333
BR Dorey,1.625,51.3375
BR Dunk,25.4,126.99125
BR Hampton,2.25,40.47
BR McDermott,12,98.57
BR Orton,29.5,111.32
BR Shetty,3.165,75
BRM Taylor,26.4175,113.28375
BS Bartley,7.4,80.43
BS Dean,3,50
BS Makhanya,21.25,86.42333333
BS Oakley,0,0
BS Pati,11.6,75.27
BS Smith,17.33,111.09
BS Wilson,29.28571429,127.1728571
BSR Das,11.182,94.09
BT Cockley,0,0
BT Foakes,17.76,111.72
BT Kruger,15.5,93.01
BT Mujuru,10.66,82.05
BT Slater,40.25,105.22
BTJ Wheal,10,100
BV Taylor,0,43.75
BV Vitori,3.125,90.59666667
BW Harmison,15.4,118.766
BW Hilfenhaus,6.4575,135.51375
BW Sanderson,0,33.33333333
BWKS Bulathwala,5,41.66
BY Arumathanthrige,3,75
C Bishnoi,10.33,64.58
C Bisson,2.66,61.53
C Bosch,0,129.91
C Burgess,1,48.57
C Carter,11.5,84.745
C Charles,3,120
C Chetty,21.54,106.8583333
C de Grandhomme,22.79,144.68875
C de Silva,6.3,71.76
C Fanis,10,90.9
C Fortuin,18.86666667,102.99
C Frauenstein,8.71,128.1866667
C Gamage,7,70
C Ganapathy,6.125,71.59
C Gunasinghe,0,0
C Jonker,13.33166667,136.035
C Karunaratne,0.5,121.665
C Kieswetter,31.69714286,126.4928571
C le Roux,2.5,50
C Madan,32.125,105.4225
C Mathurin,19.5,79.59
C Munro,28.88714286,139.6671429
C Musoko,0,0
C Nanda,0,59.09
C Overton,7.25,100.2766667
C Pervez,0,25
C Pietersen,30.165,127.6
C Piumal,0,400
C Rajapaksa,2.5,25
C Rushworth,1.75,36.90166667
C Saini,10.66,106.66
C Salley,16,88.88
C Samantha,0,0
C Samboer,6.5,108.33
C Sawad,1,33.33
C Sudharaka,1,33.33
C Thirimanne,20.25,188.37
C Tshiki,28.83333333,92.05333333
C Viljoen,15.064,101.568
C Waiswa,14.83333333,100.0033333
C White,13,92.85
C Wright,0,0
C Zhuwao,16.52714286,121.33
